Source_Place,Similar_Place,Similarity_URL_Place,Similarity_Score
Mushroom Hut Cafe,ต้นข้าวหอม Cafe & Farm,https://scontent.fbkk12-5.fna.fbcdn.net/v/t1.6435-9/118003747_964035850781927_96907773507414490_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=elPcfq-hDAoQ7kNvgERcsd1&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=A-cLtrfZqOPYSfmqcaDpHeH&oh=00_AYAfMDaLg9LXZIKPswfXbTefpWXzBNn2TY8Y-YYORgqCEw&oe=6729903C,0.93324214220047
Mushroom Hut Cafe,Florista Cafe And Eatery,https://img.wongnai.com/p/1920x0/2018/10/08/375fb8586bc844fdb2f20e7e29cedeb6.jpg,0.9210115075111389
Mushroom Hut Cafe,ณ ปทุม คาเฟ่,https://s.isanook.com/tr/0/ui/287/1436109/326387579_852383812485880_6777828871055324190_n.jpg,0.9025176167488098
Mushroom Hut Cafe,The local Restaurant,https://www.chillpainai.com/src/wewakeup/scoop/img_scoop/scoop/TheLocal/DSC_0196.jpg,0.8942599296569824
Mushroom Hut Cafe,บ้านครูธานีหอมชื่น,https://s3.ap-southeast-1.amazonaws.com/media.motherhood.co.uk/wp-content/uploads/2019/10/22110654/thani1.jpg,0.8874422311782837
Mushroom Hut Cafe,COK Cream of The Koff,https://ak-d.tripcdn.com/images/1i64h2224p19c78io77C4_W_640_0_R5_Q80.jpg?proc=source/trip,0.8840276002883911
Mushroom Hut Cafe, Quayside Cafe and Eatery,https://www.gourmetandcuisine.com/Images/editor_upload/_editor20200930081154_original.jpg,0.883554995059967
Mushroom Hut Cafe,Tinidee Hotel Bangkok Golf Club,https://tinideebangkok.com/wp-content/uploads/2018/11/EXTERIOR-HERO.jpg,0.8749632835388184
Mushroom Hut Cafe, Wine Port & clubhouse,https://www.77kaoded.com/wp-content/uploads/2018/05/30710405_2385499058142747_6769129467953545216_n.jpg,0.8726680874824524
Mushroom Hut Cafe,The Lamoon Hotel,https://scontent.fbkk12-5.fna.fbcdn.net/v/t39.30808-6/273026764_1250199922137142_6334837888595620609_n.jpg?stp=dst-jpg_s960x960&_nc_cat=107&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=w90X1w09hdQQ7kNvgGrOGC1&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=A5u73L_u37DwmBWm0RrSZY2&oh=00_AYB7Iwpad3UKRTviTI5ws5fo-9t0BUXCN6bBDDe3qE5Eew&oe=6707FF2E,0.8708105683326721
ตลาดโบราณ 100 ปี คลอง 12 หกวา,บ้านครูธานีหอมชื่น,https://s3.ap-southeast-1.amazonaws.com/media.motherhood.co.uk/wp-content/uploads/2019/10/22110654/thani1.jpg,0.837611973285675
ตลาดโบราณ 100 ปี คลอง 12 หกวา,IngNatee Resort,https://cf.bstatic.com/xdata/images/hotel/max1024x768/74167642.jpg?k=ec5f7b0ba36b70b5b39137d7314713664a9fc4d1f45f6374d13d95b27b5bef80&o=&hp=1,0.8343805074691772
ตลาดโบราณ 100 ปี คลอง 12 หกวา,ทุ่งนามอญบ้านบ่อทอง,https://img.wongnai.com/p/1920x0/2019/06/27/19c719503802462c833140a332db18d7.jpg,0.8014585971832275
ตลาดโบราณ 100 ปี คลอง 12 หกวา,ทิพย์รัชต์ ริเวอร์วิว รีสอร์ท,http://muangpathum.org/img/zpt053-2%20(Mobile).jpg,0.7917075157165527
ตลาดโบราณ 100 ปี คลอง 12 หกวา,Klongluang Boutique Resort,https://scontent.fbkk8-3.fna.fbcdn.net/v/t1.18169-9/26904811_2048453932104635_33373961319915205_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=13d280&_nc_ohc=_6kGtX1dmaIQ7kNvgGtvXoW&_nc_ht=scontent.fbkk8-3.fna&oh=00_AYAeVnbRrQYLgAIgPRO4hbTofTtCWHhmNIjfbUhy1H_oZA&oe=6729926B,0.7773965001106262
ตลาดโบราณ 100 ปี คลอง 12 หกวา,Tinidee Hotel Bangkok Golf Club,https://tinideebangkok.com/wp-content/uploads/2018/11/EXTERIOR-HERO.jpg,0.7749791741371155
ตลาดโบราณ 100 ปี คลอง 12 หกวา,Mushroom Hut Cafe,https://www.ryoiireview.com/upload/article/202101/1610602538_e89666feb714ab9c3946f28f00c5d8c4.jpg,0.7705384492874146
ตลาดโบราณ 100 ปี คลอง 12 หกวา,The Room 24 Resort,https://cf.bstatic.com/xdata/images/hotel/max500/184884515.jpg?k=709e02200c626ed6c4ddf22024bcc4ff1a3208246e77388a8e2ff80339f21171&o=&hp=1,0.7679566144943237
ตลาดโบราณ 100 ปี คลอง 12 หกวา,ดงตาลสามโคก,https://scontent.fbkk29-1.fna.fbcdn.net/v/t1.18169-9/26994090_1840026382676432_2435732735081388493_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=13d280&_nc_ohc=G4ggWMSQhdkQ7kNvgFkBjR7&_nc_ht=scontent.fbkk29-1.fna&oh=00_AYB2JhQH-OSnMRNiSCOOjJyRoKRWAzmAoI1E0XPNuB3Iog&oe=67273BFC,0.766782283782959
ตลาดโบราณ 100 ปี คลอง 12 หกวา,ร้านกาแฟในสวน คลอง 13,https://www.paiduaykan.com/wp-content/uploads/2019/03/2-DSC_9304.jpg,0.7428462505340576
วัดหงษ์ปทุมาวาส,วัดโบสถ์,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg/1024px-%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg,0.9858995676040649
วัดหงษ์ปทุมาวาส,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.984139621257782
วัดหงษ์ปทุมาวาส,วัดชินวรารามวรวิหาร,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/22/20171222d41d8cd98f00b204e9800998ecf8427e124521.jpg,0.98381108045578
วัดหงษ์ปทุมาวาส,วัดมะขาม,https://scontent.fbkk12-3.fna.fbcdn.net/v/t39.30808-6/300791428_394687766114131_6437481050321789474_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7RtpJtQD5BkQ7kNvgFExpHF&_nc_ht=scontent.fbkk12-3.fna&_nc_gid=A0zh-OAUIWiqSVm7-MsxuQS&oh=00_AYA3f4OACco_Ow6HIuwaS2DcJIRcbmwdTofKwk7y35asbg&oe=670811CD,0.9832462668418884
วัดหงษ์ปทุมาวาส,วัดพืชอุดม,https://phetchannews.com/wp-content/uploads/2021/01/13-e0b89be0b881e0b980e0b8a7e0b987e0b89a.jpg?w=1477&h=1108&crop=1,0.9817817211151123
วัดหงษ์ปทุมาวาส,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.9762059450149536
วัดหงษ์ปทุมาวาส,วัดท้ายเกาะใหญ่,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/20/201712203a3e1051e3e19ca1897eb8254c1ba037160318.jpg,0.9761213064193726
วัดหงษ์ปทุมาวาส,วัดป่าคลอง 11,https://s.isanook.com/tr/0/ud/288/1441467/line_album_20766_230721_5.jpg?ip/resize/w728/q80/jpg,0.9759145975112915
วัดหงษ์ปทุมาวาส,วัดชัยสิทธาวาส,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgfdkZP95kAdYWzn4YzGpS672Wm3wpfA9BL8Uq4rcqu8DCU19rsGUjr6-rJEnqVGtUU-Py6YbdH4izvpzkX_HUktf5yo0jFGZ0cVf9mZYyoPYnxmczAaLq-aCR2Ntkyd9RQjwXwg5V7TBQIsumtoGM6nQEMR6ujoJmIzER2aOWF0btldqyeRtXUqM9gOA/s16000/1.png,0.9753631353378296
วัดหงษ์ปทุมาวาส,วัดดอนใหญ่,https://th.readme.me/f/37227/605df57af70258720c8a4ec8.jpg,0.9752972722053528
วัดประชุมราษฎร์,วัดพระวิสุทธิวงส์,https://f.ptcdn.info/823/002/000/1362479728-V1JPG-o.jpg,0.9817368388175964
วัดประชุมราษฎร์,วัดดอนใหญ่,https://th.readme.me/f/37227/605df57af70258720c8a4ec8.jpg,0.975944459438324
วัดประชุมราษฎร์,วัดป่าเจริญราช,https://www.watpacharoenrat.org/images/vdo/Poster_Image.jpg,0.9736435413360596
วัดประชุมราษฎร์,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.9727091193199158
วัดประชุมราษฎร์,วัดทวีการะอนันต์,https://thakhlong.go.th/public/list_upload/backend/list_114/pics_topic_114.jpg?796,0.9721626043319702
วัดประชุมราษฎร์,วัดท้ายเกาะใหญ่,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/20/201712203a3e1051e3e19ca1897eb8254c1ba037160318.jpg,0.9715257883071899
วัดประชุมราษฎร์,วัดศาลเจ้า,https://img.salehere.co.th/p/1200x0/2022/10/21/th8vjcrwtlnz.jpg,0.9713654518127441
วัดประชุมราษฎร์,วัดมะขาม,https://scontent.fbkk12-3.fna.fbcdn.net/v/t39.30808-6/300791428_394687766114131_6437481050321789474_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7RtpJtQD5BkQ7kNvgFExpHF&_nc_ht=scontent.fbkk12-3.fna&_nc_gid=A0zh-OAUIWiqSVm7-MsxuQS&oh=00_AYA3f4OACco_Ow6HIuwaS2DcJIRcbmwdTofKwk7y35asbg&oe=670811CD,0.9698451161384583
วัดประชุมราษฎร์,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.9693961143493652
วัดประชุมราษฎร์,วัดป่าคลอง 11,https://s.isanook.com/tr/0/ud/288/1441467/line_album_20766_230721_5.jpg?ip/resize/w728/q80/jpg,0.9671805500984192
วัดชัยสิทธาวาส,วัดโบสถ์,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg/1024px-%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg,0.9838590621948242
วัดชัยสิทธาวาส,วัดพืชอุดม,https://phetchannews.com/wp-content/uploads/2021/01/13-e0b89be0b881e0b980e0b8a7e0b987e0b89a.jpg?w=1477&h=1108&crop=1,0.9808585047721863
วัดชัยสิทธาวาส,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.9808403253555298
วัดชัยสิทธาวาส,วัดมะขาม,https://scontent.fbkk12-3.fna.fbcdn.net/v/t39.30808-6/300791428_394687766114131_6437481050321789474_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7RtpJtQD5BkQ7kNvgFExpHF&_nc_ht=scontent.fbkk12-3.fna&_nc_gid=A0zh-OAUIWiqSVm7-MsxuQS&oh=00_AYA3f4OACco_Ow6HIuwaS2DcJIRcbmwdTofKwk7y35asbg&oe=670811CD,0.9796327948570251
วัดชัยสิทธาวาส,วัดสายไหม,https://cms.dmpcdn.com/travel/2022/05/11/b365a860-d0d8-11ec-86d7-2f70af052f2f_webp_original.jpg,0.9767206311225891
วัดชัยสิทธาวาส,วัดชินวรารามวรวิหาร,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/22/20171222d41d8cd98f00b204e9800998ecf8427e124521.jpg,0.9761748313903809
วัดชัยสิทธาวาส,วัดหงษ์ปทุมาวาส,https://img-prod.api-onscene.com/cdn-cgi/image/format=auto%2Cwidth=1600%2Cheight=900/https://sls-prod.api-onscene.com/partner_files/trueidintrend/295436/S__17801283.jpg,0.9753631353378296
วัดชัยสิทธาวาส,วัดท้ายเกาะใหญ่,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/20/201712203a3e1051e3e19ca1897eb8254c1ba037160318.jpg,0.9750729203224182
วัดชัยสิทธาวาส,วัดบางหลวง,https://bangluangcity.go.th/public/list_upload/backend/list_255/pics_563_12.jpg?226,0.9709320664405823
วัดชัยสิทธาวาส,วัดพระวิสุทธิวงส์,https://f.ptcdn.info/823/002/000/1362479728-V1JPG-o.jpg,0.9697089791297913
วัดชินวรารามวรวิหาร,วัดดอนใหญ่,https://th.readme.me/f/37227/605df57af70258720c8a4ec8.jpg,0.9915937185287476
วัดชินวรารามวรวิหาร,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.9915878772735596
วัดชินวรารามวรวิหาร,วัดสายไหม,https://cms.dmpcdn.com/travel/2022/05/11/b365a860-d0d8-11ec-86d7-2f70af052f2f_webp_original.jpg,0.9913052916526794
วัดชินวรารามวรวิหาร,วัดโบสถ์,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg/1024px-%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg,0.9901567697525024
วัดชินวรารามวรวิหาร,วัดมะขาม,https://scontent.fbkk12-3.fna.fbcdn.net/v/t39.30808-6/300791428_394687766114131_6437481050321789474_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7RtpJtQD5BkQ7kNvgFExpHF&_nc_ht=scontent.fbkk12-3.fna&_nc_gid=A0zh-OAUIWiqSVm7-MsxuQS&oh=00_AYA3f4OACco_Ow6HIuwaS2DcJIRcbmwdTofKwk7y35asbg&oe=670811CD,0.9898504018783569
วัดชินวรารามวรวิหาร,วัดท้ายเกาะใหญ่,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/20/201712203a3e1051e3e19ca1897eb8254c1ba037160318.jpg,0.9897178411483765
วัดชินวรารามวรวิหาร,วัดป่าคลอง 11,https://s.isanook.com/tr/0/ud/288/1441467/line_album_20766_230721_5.jpg?ip/resize/w728/q80/jpg,0.9880740642547607
วัดชินวรารามวรวิหาร,วัดหงษ์ปทุมาวาส,https://img-prod.api-onscene.com/cdn-cgi/image/format=auto%2Cwidth=1600%2Cheight=900/https://sls-prod.api-onscene.com/partner_files/trueidintrend/295436/S__17801283.jpg,0.98381108045578
วัดชินวรารามวรวิหาร,วัดกร่าง,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg/375px-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg,0.9830001592636108
วัดชินวรารามวรวิหาร,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.98112553358078
วัดมะขาม,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.9945422410964966
วัดมะขาม,วัดท้ายเกาะใหญ่,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/20/201712203a3e1051e3e19ca1897eb8254c1ba037160318.jpg,0.992645800113678
วัดมะขาม,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.9920562505722046
วัดมะขาม,วัดดอนใหญ่,https://th.readme.me/f/37227/605df57af70258720c8a4ec8.jpg,0.990538477897644
วัดมะขาม,วัดโบสถ์,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg/1024px-%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg,0.9903793334960938
วัดมะขาม,วัดชินวรารามวรวิหาร,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/22/20171222d41d8cd98f00b204e9800998ecf8427e124521.jpg,0.9898504018783569
วัดมะขาม,วัดสายไหม,https://cms.dmpcdn.com/travel/2022/05/11/b365a860-d0d8-11ec-86d7-2f70af052f2f_webp_original.jpg,0.9891058802604675
วัดมะขาม,วัดป่าคลอง 11,https://s.isanook.com/tr/0/ud/288/1441467/line_album_20766_230721_5.jpg?ip/resize/w728/q80/jpg,0.9884941577911377
วัดมะขาม,วัดกร่าง,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg/375px-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg,0.9873507618904114
วัดมะขาม,วัดเขียนเขต,https://katin.dra.go.th/uploads/school/61c964f46a40c.gif,0.986349880695343
วัดท้ายเกาะใหญ่,เซียนแปะโรงสี,https://th.bing.com/th/id/OIP.ODuKVLlS7frug_WkVdszrAHaE8?pid=ImgDet&rs=1,0.9943107962608337
วัดท้ายเกาะใหญ่,วัดดอนใหญ่,https://th.readme.me/f/37227/605df57af70258720c8a4ec8.jpg,0.9934172034263611
วัดท้ายเกาะใหญ่,วัดมะขาม,https://scontent.fbkk12-3.fna.fbcdn.net/v/t39.30808-6/300791428_394687766114131_6437481050321789474_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=7RtpJtQD5BkQ7kNvgFExpHF&_nc_ht=scontent.fbkk12-3.fna&_nc_gid=A0zh-OAUIWiqSVm7-MsxuQS&oh=00_AYA3f4OACco_Ow6HIuwaS2DcJIRcbmwdTofKwk7y35asbg&oe=670811CD,0.992645800113678
วัดท้ายเกาะใหญ่,วัดสายไหม,https://cms.dmpcdn.com/travel/2022/05/11/b365a860-d0d8-11ec-86d7-2f70af052f2f_webp_original.jpg,0.9925982356071472
วัดท้ายเกาะใหญ่,วัดป่าคลอง 11,https://s.isanook.com/tr/0/ud/288/1441467/line_album_20766_230721_5.jpg?ip/resize/w728/q80/jpg,0.9918336868286133
วัดท้ายเกาะใหญ่,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.9914292097091675
วัดท้ายเกาะใหญ่,วัดกร่าง,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg/375px-%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87_%E0%B8%AD.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%84%E0%B8%81_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5_%2811%29.jpg,0.9912222623825073
วัดท้ายเกาะใหญ่,วัดชินวรารามวรวิหาร,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/22/20171222d41d8cd98f00b204e9800998ecf8427e124521.jpg,0.9897178411483765
วัดท้ายเกาะใหญ่,วัดโบสถ์,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg/1024px-%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B9%82%E0%B8%95%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88_%E0%B8%88.%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5.jpg,0.9895653128623962
วัดท้ายเกาะใหญ่,วัดทวีการะอนันต์,https://thakhlong.go.th/public/list_upload/backend/list_114/pics_topic_114.jpg?796,0.9868236780166626
